timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude,power,heart_rate,cadence,temperature,fractional_cadence
2023-08-25 10:44:35,37.42687211371958,-122.14570205658674,0.0,0.0,12.0,0,NaN,,21,
2023-08-25 10:44:36,37.42687211371958,-122.14570205658674,0.0,0.0,12.0,0,NaN,,21,
2023-08-25 10:44:48,37.42689390666783,-122.14575804769993,0.0,2.351,12.0,None,NaN,22,22,0.0
2023-08-25 10:44:49,37.426884016022086,-122.14577707462013,2.02,2.155,12.200000000000045,88,NaN,22,22,0.0
2023-08-25 10:44:50,37.42686381563544,-122.14579668827355,4.85,2.678,12.200000000000045,41,NaN,18,22,0.0
2023-08-25 10:44:51,37.42683347314596,-122.14582275599241,8.9,3.984,12.399999999999977,513,NaN,68,22,0.0
2023-08-25 10:44:52,37.42679818533361,-122.1458530984819,13.72,4.749,12.399999999999977,417,NaN,87,22,0.0
2023-08-25 10:44:53,37.426762729883194,-122.14588168077171,18.57,4.973,12.399999999999977,113,NaN,84,22,0.0
2023-08-25 10:44:54,37.42672819644213,-122.14591244235635,23.09,5.104,12.399999999999977,146,NaN,77,22,0.0
2023-08-25 10:44:55,37.42669131606817,-122.14594974182546,28.31,5.169,12.600000000000023,44,NaN,77,22,0.0
2023-08-25 10:44:56,37.42665125057101,-122.14598871767521,34.14,5.281,12.600000000000023,73,NaN,65,22,0.0
2023-08-25 10:44:57,37.42661110125482,-122.14601889252663,39.2,5.524,12.600000000000023,213,NaN,65,22,0.0
2023-08-25 10:44:58,37.426567766815424,-122.1460545156151,44.83,5.86,12.600000000000023,280,NaN,70,22,0.0
2023-08-25 10:44:59,37.42652074433863,-122.14609231799841,50.88,6.065,12.600000000000023,231,NaN,73,22,0.0
2023-08-25 10:45:00,37.42646877653897,-122.14613020420074,57.7,6.177,12.799999999999955,180,NaN,75,22,0.0
2023-08-25 10:45:01,37.42641999386251,-122.14616641402245,64.09,6.177,12.799999999999955,91,NaN,75,22,0.0
2023-08-25 10:45:02,37.426373725757,-122.14620136655867,70.18,6.0,12.799999999999955,0,NaN,75,22,0.0
2023-08-25 10:45:03,37.42633022367954,-122.1462323796004,75.74,5.832,12.799999999999955,0,NaN,75,22,0.0
2023-08-25 10:45:04,37.426287392154336,-122.14626439847052,81.08,5.682,12.799999999999955,0,NaN,0,22,0.0
2023-08-25 10:45:05,37.42624221369624,-122.14629935100675,86.94,5.514,12.799999999999955,0,NaN,0,22,0.0
2023-08-25 10:45:06,37.426198879256845,-122.14633530937135,92.79,5.356,13.0,0,NaN,0,22,0.0
2023-08-25 10:45:07,37.42615864612162,-122.1463690046221,98.33,5.197,13.0,0,NaN,0,22,0.0
2023-08-25 10:45:08,37.4261250346899,-122.14640286751091,103.09,5.048,13.0,0,NaN,0,22,0.0
2023-08-25 10:45:09,37.426093351095915,-122.14643991552293,107.82,4.899,13.0,0,NaN,0,22,0.0
2023-08-25 10:45:10,37.426060074940324,-122.14647386223078,112.67,4.759,13.0,0,NaN,0,22,0.0
2023-08-25 10:45:11,37.426028307527304,-122.1465021930635,117.01,4.591,13.200000000000045,0,NaN,0,22,0.0
2023-08-25 10:45:12,37.42599846795201,-122.14652909897268,120.89,4.423,13.200000000000045,0,NaN,0,22,0.0
2023-08-25 10:45:13,37.42596510797739,-122.14655474759638,125.23,4.189,13.200000000000045,0,NaN,0,22,0.0
2023-08-25 10:45:14,37.4259352684021,-122.1465762052685,129.17,3.648,13.399999999999977,0,NaN,0,22,0.0
2023-08-25 10:45:15,37.42590978741646,-122.14659472927451,132.39,3.359,13.399999999999977,0,NaN,0,22,0.0
2023-08-25 10:45:16,37.42588589899242,-122.14660830795765,135.31,2.921,13.399999999999977,0,NaN,0,22,0.0
2023-08-25 10:45:17,37.42586544714868,-122.14661660604179,137.64,2.669,13.399999999999977,0,NaN,0,22,0.0
2023-08-25 10:45:18,37.4258454144001,-122.14663278311491,140.3,2.594,13.600000000000023,0,NaN,0,22,0.0
2023-08-25 10:45:19,37.42582546547055,-122.14664879254997,142.72,2.463,13.799999999999955,0,NaN,0,22,0.0
2023-08-25 10:45:20,37.42580283433199,-122.14666874147952,145.81,2.258,13.799999999999955,0,NaN,0,22,0.0
2023-08-25 10:45:21,37.42578724399209,-122.14668642729521,148.26,1.549,13.799999999999955,0,NaN,3,22,0.0
2023-08-25 10:45:22,37.42578003555536,-122.14669430628419,149.31,0.774,13.799999999999955,0,NaN,3,22,0.0
2023-08-25 10:45:23,37.42578028701246,-122.14669304899871,149.31,0.0,13.799999999999955,0,NaN,3,22,0.0
2023-08-25 10:45:24,37.42578129284084,-122.14669137261808,149.31,0.0,13.799999999999955,0,NaN,0,22,0.0
2023-08-25 10:46:01,37.425753800198436,-122.14673152193427,149.31,2.258,13.799999999999955,None,NaN,,23,
2023-08-25 10:46:02,37.425734689459205,-122.14676152914762,152.71,3.144,13.799999999999955,137,NaN,21,23,0.0
2023-08-25 10:46:03,37.425708286464214,-122.14679664932191,157.04,3.956,13.799999999999955,336,NaN,21,23,0.0
2023-08-25 10:46:04,37.425677021965384,-122.14682682417333,161.49,4.516,13.799999999999955,336,NaN,39,23,0.0
2023-08-25 10:46:05,37.42564014159143,-122.1468592621386,166.36,5.374,13.799999999999955,462,NaN,56,23,0.0
2023-08-25 10:46:06,37.425591442734,-122.14688742533326,172.13,5.99,13.799999999999955,450,NaN,69,23,0.0
2023-08-25 10:46:07,37.42553553543985,-122.14691734872758,179.0,6.373,13.799999999999955,303,NaN,75,23,0.0
2023-08-25 10:46:08,37.42548029869795,-122.14694735594094,185.72,6.578,13.600000000000023,207,NaN,62,23,0.0
2023-08-25 10:46:09,37.42542321793735,-122.14698063209653,192.74,6.97,13.399999999999977,207,NaN,62,23,0.0
2023-08-25 10:46:10,37.42536496371031,-122.14702505618334,200.2,7.502,13.200000000000045,455,NaN,87,23,0.0
2023-08-25 10:46:11,37.42530637420714,-122.14707484468818,208.23,7.595,13.200000000000045,196,NaN,93,23,0.0
2023-08-25 10:46:12,37.42525172419846,-122.14711784385145,215.33,7.362,13.200000000000045,4,NaN,80,23,0.0
2023-08-25 10:46:13,37.4251979123801,-122.14716545306146,222.71,7.203,13.399999999999977,4,NaN,71,23,0.0
2023-08-25 10:46:14,37.425144435837865,-122.14720945805311,229.83,7.138,13.200000000000045,209,NaN,82,23,0.0
2023-08-25 10:46:15,37.425091126933694,-122.14725212194026,236.8,7.166,13.200000000000045,202,NaN,76,23,0.0
2023-08-25 10:46:16,37.42503857240081,-122.1472998149693,244.11,7.203,13.200000000000045,136,NaN,73,23,0.0
2023-08-25 10:46:17,37.42498786188662,-122.14734641835093,251.14,7.306,13.200000000000045,184,NaN,73,23,0.0
2023-08-25 10:46:18,37.42493698373437,-122.14738841168582,257.81,7.325,13.200000000000045,170,NaN,74,23,0.0
2023-08-25 10:46:19,37.424882082268596,-122.14742780663073,264.68,7.297,13.399999999999977,0,NaN,74,23,0.0
2023-08-25 10:46:20,37.424826342612505,-122.14746837504208,271.67,6.961,13.399999999999977,0,NaN,74,23,0.0
2023-08-25 10:46:21,37.424774542450905,-122.14750659652054,278.52,6.074,13.600000000000023,0,NaN,0,23,0.0
2023-08-25 10:46:22,37.424740847200155,-122.14754951186478,283.91,5.048,13.600000000000023,0,NaN,14,23,0.0
2023-08-25 10:46:23,37.424727687612176,-122.14760365895927,288.87,4.861,13.600000000000023,0,NaN,14,23,0.0
2023-08-25 10:46:24,37.42473238147795,-122.14765847660601,293.49,5.123,13.799999999999955,52,NaN,36,23,0.0
2023-08-25 10:46:25,37.42475216276944,-122.14771807193756,299.22,5.505,13.799999999999955,315,NaN,54,23,0.0
2023-08-25 10:46:26,37.42477973923087,-122.14777071028948,304.86,5.636,14.0,280,NaN,54,23,0.0
2023-08-25 10:46:27,37.424807734787464,-122.14782443828881,310.35,5.972,14.0,280,NaN,64,23,0.0
2023-08-25 10:46:28,37.42484285496175,-122.14788143523037,316.71,6.186,14.0,198,NaN,69,23,0.0
2023-08-25 10:46:29,37.42488099262118,-122.14793499559164,323.12,6.261,14.0,140,NaN,71,23,0.0
2023-08-25 10:46:30,37.42491544224322,-122.14799501001835,329.76,6.317,14.0,125,NaN,71,23,0.0
2023-08-25 10:46:31,37.42494720965624,-122.14805552735925,336.12,6.345,14.0,129,NaN,72,23,0.0
2023-08-25 10:46:32,37.42497889325023,-122.14811688289046,342.67,6.252,14.200000000000045,69,NaN,71,23,0.0
2023-08-25 10:46:33,37.42501116357744,-122.1481717005372,348.77,6.121,14.200000000000045,63,NaN,70,23,0.0
2023-08-25 10:46:34,37.425042763352394,-122.14822249487042,354.34,6.009,14.200000000000045,0,NaN,70,23,0.0
2023-08-25 10:46:35,37.425074614584446,-122.14827488176525,360.07,5.841,14.200000000000045,0,NaN,70,23,0.0
2023-08-25 10:46:36,37.425104873254895,-122.14832928031683,366.04,5.636,14.200000000000045,0,NaN,0,23,0.0
2023-08-25 10:46:37,37.42513345554471,-122.1483789011836,371.46,5.374,14.200000000000045,0,NaN,0,23,0.0
2023-08-25 10:46:38,37.42516463622451,-122.1484185475856,376.31,4.815,14.200000000000045,0,NaN,12,23,0.0
2023-08-25 10:46:39,37.425194811075926,-122.14845936745405,381.08,4.768,14.200000000000045,59,NaN,38,23,0.0
2023-08-25 10:46:40,37.42520621046424,-122.14850806631148,385.21,4.684,14.200000000000045,34,NaN,54,23,0.0
2023-08-25 10:46:41,37.42518676444888,-122.14856380596757,390.21,4.908,14.399999999999977,100,NaN,56,23,0.0
2023-08-25 10:46:42,37.42514208890498,-122.1486122533679,397.03,5.636,14.399999999999977,504,NaN,59,23,0.0
2023-08-25 10:46:43,37.42509188130498,-122.14864351786673,403.13,6.476,14.399999999999977,499,NaN,66,23,0.0
2023-08-25 10:46:44,37.42503815330565,-122.14868014678359,409.97,6.811,14.399999999999977,348,NaN,75,23,0.0
2023-08-25 10:46:45,37.42498291656375,-122.14872214011848,417.14,7.194,14.399999999999977,403,NaN,80,23,0.0
2023-08-25 10:46:46,37.42492591962218,-122.14876254089177,424.38,7.306,14.600000000000023,182,NaN,82,23,0.0
2023-08-25 10:46:47,37.424869844689965,-122.14880646206439,431.73,7.287,14.600000000000023,106,NaN,82,23,0.0
2023-08-25 10:46:48,37.42481494322419,-122.14885298162699,439.06,7.278,14.799999999999955,106,NaN,82,23,0.0
2023-08-25 10:46:49,37.42475861683488,-122.14889933355153,446.55,7.287,14.799999999999955,97,NaN,82,23,0.0
2023-08-25 10:46:50,37.42470245808363,-122.14894350618124,453.89,7.25,14.799999999999955,90,NaN,82,23,0.0
2023-08-25 10:46:51,37.424646550789475,-122.14898960664868,461.37,7.194,14.799999999999955,74,NaN,81,23,0.0
2023-08-25 10:46:52,37.42459055967629,-122.14903210289776,468.71,7.185,14.799999999999955,82,NaN,81,23,0.0
2023-08-25 10:46:53,37.42453733459115,-122.14907493442297,475.53,7.157,14.799999999999955,87,NaN,81,23,0.0
2023-08-25 10:46:54,37.424481343477964,-122.1491231303662,483.17,7.11,14.799999999999955,84,NaN,81,23,0.0
2023-08-25 10:46:55,37.42442895658314,-122.14917099103332,490.49,7.054,14.799999999999955,96,NaN,80,23,0.0
2023-08-25 10:46:56,37.42437816224992,-122.14921424165368,497.31,6.979,14.799999999999955,92,NaN,79,23,0.0
2023-08-25 10:46:57,37.42432720027864,-122.14925481006503,503.98,6.933,14.799999999999955,79,NaN,79,23,0.0
2023-08-25 10:46:58,37.42427607066929,-122.149294372648,510.62,6.933,14.799999999999955,79,NaN,78,23,0.0
